Date,Open,High,Low,Close,Volume
2023-01-01,117.83554305984462,119.0154475934593,115.5672749511447,117.08,74145
2023-01-02,116.53902987473018,116.84077280501066,114.8305541753089,115.88,20090
2023-01-03,117.4980844086844,118.90153667052489,116.28352228722665,117.0,92137
2023-01-04,119.36440745424294,120.84498531455075,118.97643761286123,119.34,76663
2023-01-05,118.14774903590835,119.31270105745567,118.24197015941868,119.1,90453
2023-01-06,118.27175870958803,117.43831422010506,116.47495180576966,117.37,68647
2023-01-07,120.45119035238497,121.84886359651102,120.16501747150907,120.62,93193
2023-01-08,121.52672321220636,122.30683574834183,121.42489007123852,122.04,62609
2023-01-09,120.51781540540847,120.92565789132776,117.67060462590055,119.62,10442
2023-01-10,117.9167817296595,117.17411439388243,115.96896097606069,117.0,71762
2023-01-11,118.32740439128159,117.79531898683675,115.98194938218671,117.64,7908
2023-01-12,119.63568584604657,119.31374823602195,117.8883489634612,119.3,36328
2023-01-13,117.83073369961974,119.44756635938711,118.24026589011376,118.32,59858
2023-01-14,113.72441525726802,115.49371659521246,114.19189048794036,114.55,60767
2023-01-15,113.65318341167183,113.03305117295773,112.07879058186279,112.74,55334
2023-01-16,111.8213378030139,112.6672270595643,111.24665237522191,111.74,35018
2023-01-17,112.82798317622655,113.7297981217187,112.81799303756601,112.86,97431
2023-01-18,113.56713617129168,115.35786895708578,112.52861360412611,113.97,58128
2023-01-19,112.31434129304715,113.23750933534687,109.991499537836,111.35,26602
2023-01-20,110.76187280231782,112.55561311487509,109.89875832987163,110.64,28594
2023-01-21,112.37312292502571,113.98101581062187,111.19821505603731,112.28,81335
2023-01-22,115.83489365788967,116.86425272548513,115.16411233478554,115.64,15525
2023-01-23,120.85571279513428,122.01856729116987,118.17862030014484,120.12,27048
2023-01-24,120.80017215628509,120.63342363177102,119.0593488135179,119.97,39105
2023-01-25,120.70851588107531,121.6405148121151,120.16068451859459,121.59,20928
2023-01-26,119.60972897862112,121.57907676324855,118.66589951674177,119.94,45010
2023-01-27,120.47892337172163,121.50588895016126,118.98241687979979,120.47,20672
2023-01-28,119.44637395420821,121.74914870737274,119.64955764257694,120.27,78431
2023-01-29,122.81676878516276,122.52817499162038,120.55237002154239,121.87,2630
2023-01-30,124.11272723660154,124.71015976667152,122.5819661386045,123.21,97607
2023-01-31,121.41021164076521,123.89796634663777,120.53879294535386,122.06,13166
