Date,Open,High,Low,Close,Volume
2023-01-01,219.30779342228868,220.47944432963826,218.64141607748192,218.72,29882
2023-01-02,214.91199991530812,215.6294719127115,214.32310904489196,214.99,73623
2023-01-03,215.68087893098183,214.73172176661083,214.59858649877566,214.69,67338
2023-01-04,220.6762947114183,220.00068001173392,218.09657806321033,219.77,95230
2023-01-05,220.95773171573688,222.35516384234248,220.3400996762985,221.73,63749
2023-01-06,221.827137194137,222.85471591121694,221.1893127417097,222.26,51716
2023-01-07,224.71703544803322,225.29805797381894,224.21237240405912,224.82,51198
2023-01-08,223.78513085498253,225.65506883793722,223.63265757368646,224.57,15914
2023-01-09,228.04140337023918,227.25101037906086,225.47852130434455,227.06,54373
2023-01-10,229.67624675144697,230.52611073098728,227.05942727667224,228.92,24292
2023-01-11,231.94695975296722,231.98513291982866,231.0686474974263,231.23,39748
2023-01-12,233.15953322021116,233.49140938442903,231.64276520301348,232.2,76150
2023-01-13,234.4455008113233,234.53008084895157,233.74049019624783,233.9,24576
2023-01-14,233.0577852398617,233.63860670816743,233.37947521665592,233.53,20401
2023-01-15,233.72806488441873,235.67612219195982,233.5279052900491,234.7,14510
2023-01-16,234.69439787522634,235.387457311443,234.0613578298933,235.37,5790
2023-01-17,232.89468869246778,234.05384891729872,232.33966465820845,232.73,12435
2023-01-18,232.49679198687042,234.90144530052424,231.66386983828033,233.47,25413
2023-01-19,236.2247465181609,238.10741277889574,235.3671328070242,236.4,51276
2023-01-20,236.95812133417968,237.74129432453657,235.2982059333606,237.25,39040
2023-01-21,234.52695279811115,235.178130589361,233.4542125127978,235.17,19459
2023-01-22,236.50799995295426,237.4202104652783,234.98500258128328,236.64,59062
2023-01-23,239.59721620384147,240.75308175507706,239.67779308296608,239.97,34543
2023-01-24,243.74513139069379,243.86136076738333,242.39994027924956,242.93,57846
2023-01-25,241.33399864355192,242.62035931409105,241.2237976400024,242.25,2233
2023-01-26,246.05602706028432,245.70509068585187,244.11726490106258,245.28,24730
2023-01-27,247.60389669243963,248.70348036133436,245.8918456218799,247.25,46936
2023-01-28,249.38880155805086,249.39197180669615,249.10794431222118,249.37,66210
2023-01-29,250.84949165315334,252.60440027472976,250.86326490734254,250.96,37370
2023-01-30,248.53086856623193,249.96337768838575,248.30857614448462,249.07,73111
2023-01-31,247.30644991873248,249.28778935120107,246.11010579787114,247.67,45092
2023-02-01,252.1404301967424,253.27081970158372,250.28318154803995,251.89,99123
2023-02-02,253.48887719168545,253.8792387698816,252.35944515291126,253.07,30418
2023-02-03,253.27207192265212,254.52880681393117,251.8538789245344,253.01,83142
2023-02-04,250.27490007405171,251.34150831467628,249.75813444860543,250.2,95954
2023-02-05,252.06132410268697,253.04892979970393,251.68213808533488,252.42,60778
2023-02-06,253.4037810119228,255.8010170297728,252.19553122167335,254.15,60441
2023-02-07,258.15661842493614,258.30726841238953,255.85244827362388,257.48,24640
2023-02-08,256.5829020684475,258.0066372442385,256.0371431897189,257.37,6889
2023-02-09,261.0944453991926,262.80492902823653,259.5552538191674,261.0,49406
2023-02-10,261.3423966978837,263.02143195861134,260.20283630703693,261.34,53971
2023-02-11,263.8542904111937,265.08260118072894,262.2208889252327,263.77,87894
