Date,Open,High,Low,Close,Volume
2023-01-01,194.32977673146885,193.82592738871955,191.52356343840725,193.52,13992
2023-01-02,195.98752274103776,198.17819445007152,195.53151955642227,196.83,68746
2023-01-03,201.1016092249407,201.569675941496,201.0127499431139,201.19,70740
2023-01-04,200.69883754275327,201.44150206428904,198.87738937120162,199.83,18424
2023-01-05,196.86658727532003,197.5860525582808,195.25486131176365,195.88,32020
2023-01-06,194.2918480480296,196.1120182099727,194.59438724452954,195.05,75889
2023-01-07,195.13811191655995,196.253468842919,194.72559614194566,196.0,53506
2023-01-08,196.99269836365377,198.41193814698192,194.7978067688123,196.53,8102
2023-01-09,199.43332222266133,201.39978758188332,199.4803166348374,199.82,96949
2023-01-10,200.18814516706342,201.32046077090737,198.48879919952952,200.3,8816
2023-01-11,201.02381443649293,202.00000131266313,200.53551574907908,201.12,72800
2023-01-12,203.939267677385,205.27389099233847,202.06006519151768,203.87,77913
2023-01-13,204.0091317770681,204.3765640163601,203.54150898296564,203.59,59410
2023-01-14,204.54772165996434,204.67312873199756,202.76628039050738,203.88,34570
2023-01-15,205.38870689674715,206.10714245937544,203.6763856760718,204.62,78736
2023-01-16,204.7016901003293,205.01696227681055,203.51164444642524,204.6,14591
2023-01-17,205.8173772986164,204.9313935961752,203.06736266250743,204.9,32582
2023-01-18,204.66295717045895,206.2962952721558,204.02450707622066,205.65,30417
2023-01-19,209.7708604137829,209.45393214923482,207.00226086560295,208.98,68057
2023-01-20,210.8913719248672,211.50356439958293,209.57678926066532,210.87,25662
2023-01-21,209.91847476604585,210.54191639871138,208.41818171443114,210.39,56740
2023-01-22,211.02139869013146,212.5357768612929,209.5289936239158,211.17,38517
2023-01-23,213.2116556858748,215.5172212328223,213.35714583759327,213.56,86718
2023-01-24,214.66401502686352,217.24886874339938,215.42724797452576,215.58,25538
2023-01-25,213.8947550231863,214.1346656965946,212.31458907759864,213.38,45964
2023-01-26,214.56605057660184,216.65903893902328,213.48120196569184,215.38,92319
2023-01-27,214.44922206413054,215.68171740068692,214.26474962120128,215.29,67276
2023-01-28,216.61042046601426,218.37648791403964,215.89597542107833,217.13,61229
2023-01-29,215.8381350865149,216.43730241054092,215.17180325883425,215.73,40134
2023-01-30,218.3025504359104,218.50062607836566,216.56386928822008,217.99,85101
2023-01-31,219.32091589449354,218.9802212087362,217.6976713053937,218.4,68248
2023-02-01,218.53305891455594,219.61443850528383,218.52978437169787,218.69,69690
2023-02-02,219.33628749565506,218.4525048293834,218.02539850151481,218.43,34987
2023-02-03,218.0986728246614,219.03877700351654,217.06030346708414,217.47,7668
2023-02-04,221.5521186297618,221.63750901889836,220.209701601242,221.26,32451
2023-02-05,222.15335169094308,223.36516223841892,220.00192299943276,221.49,38142
2023-02-06,224.05660514839855,224.87439426301376,222.97492898793215,223.71,51213
2023-02-07,227.00795695400166,227.17353525428797,224.91390428529812,226.11,74062
2023-02-08,231.33246486559955,231.32701469877276,230.73798435443922,230.88,33010
2023-02-09,230.94776620458978,232.52687407686864,229.71879813100594,231.19,86899
2023-02-10,229.64859785320618,231.51662113831765,229.77231034563397,230.41,51589
2023-02-11,234.28652985204158,234.40613077692257,231.9213769418027,233.7,75002
2023-02-12,232.6996150160325,234.52271455415772,231.77533090721855,233.1,53678
2023-02-13,231.9448165055301,234.1112179454026,231.3954884598365,232.41,12409
2023-02-14,235.17736483826573,235.70869449475657,234.18405853086577,234.46,73617
2023-02-15,238.42863308360424,239.4715742073368,237.20345133766634,237.6,42881
2023-02-16,238.78006048266488,238.25690455833052,237.58862962162596,238.08,29186
2023-02-17,238.28939684382215,239.83845447331328,237.77150079854493,238.07,75930
2023-02-18,241.43436025732697,241.11445810801516,239.02223878590289,240.89,46194
