Date,Open,High,Low,Close,Volume
2023-01-01,440.5060383630489,443.19447146849825,439.82321991601583,441.25,99784
2023-01-02,443.09035799712785,444.48895963276885,442.9768736547574,443.61,43132
2023-01-03,446.15614186653414,446.63666767878,444.93351441969367,445.98,64321
2023-01-04,448.69110586770427,448.1836653950855,447.62270808100385,447.87,34465
2023-01-05,448.7667781193688,449.6564602739487,448.3185430024994,448.66,12537
2023-01-06,449.12884805172416,451.2185254520434,447.3784411690004,449.36,57507
2023-01-07,453.06763339863045,454.51862286935096,452.79495112117274,453.41,44650
2023-01-08,455.7259980151022,456.21191272242174,455.1745273492693,455.3,79787
2023-01-09,457.65823934493125,458.5841012478988,457.13773549483625,457.91,65852
2023-01-10,457.09938665048554,459.80822840225625,456.46810380212656,457.9,73997
2023-01-11,456.99134106342837,458.53045742521766,455.2325895110746,456.86,91678
2023-01-12,452.752624099552,453.3153805572811,451.4612101786979,452.84,11544
2023-01-13,452.01597016387825,453.61908459607235,450.59107785244447,452.06,45617
2023-01-14,454.03447738111487,454.2717704371762,452.58991529706464,453.18,5748
2023-01-15,452.49201240481847,453.34244517991937,450.46419329356445,452.41,63696
2023-01-16,453.52615491507106,455.23064594311995,452.9844793592795,453.81,49937
2023-01-17,453.5632979646143,456.27634587946886,452.48496943845936,454.37,33896
2023-01-18,452.8243468095107,452.197036268962,451.33448860102226,452.02,48770
2023-01-19,449.4434899259379,449.95165696037236,448.0250594953536,449.95,65424
2023-01-20,448.42434718186865,450.60270329802347,449.06887318027384,449.08,38154
2023-01-21,449.72828564718225,451.2196273991504,450.50167760235195,450.6,43374
2023-01-22,450.8089365012883,453.4188177525249,450.49153830903896,451.77,93320
2023-01-23,452.3084705370572,454.79568031958365,452.01236226814945,453.13,11793
2023-01-24,453.3859262060876,454.6819848987131,450.86095406445463,452.74,4878
2023-01-25,451.1700120668623,450.7050795082857,449.8204745957051,450.42,59838
2023-01-26,449.4810213553615,450.23985672047513,448.2660224542106,449.99,41031
2023-01-27,450.6500613418329,452.61229852397395,449.0542135540309,450.74,30424
2023-01-28,448.8848800752424,449.63377659971843,448.93198093002553,449.48,55614
2023-01-29,451.31075964481585,452.0735591621148,449.66458979463204,450.52,12664
2023-01-30,449.7254792346719,449.45699528590285,447.23938184840483,449.06,31408
2023-01-31,451.8935621624878,452.4565615139065,449.15886222488075,450.96,68008
2023-02-01,451.6971398298393,451.3223182106453,449.56425410241854,451.13,22955
2023-02-02,451.7130853386126,452.1156211335998,449.986003757987,451.21,58908
2023-02-03,447.75752334756726,448.21041378334843,446.4895885803022,446.96,46913
2023-02-04,446.8130519321239,447.4721545826706,446.6302909948276,447.12,57415
2023-02-05,449.08166672970634,448.8369957326799,447.60092228811493,448.37,82516
2023-02-06,446.3122395557156,447.6423702541661,445.75387416853977,447.0,85138
2023-02-07,446.7469021113353,448.43369359840506,445.27796032286136,446.92,76282
2023-02-08,448.2413862810541,448.4124223428849,446.80063972510465,448.16,16363
2023-02-09,447.5235986600703,448.85297825900483,445.8766839731247,447.53,69037
2023-02-10,446.8929654698813,447.11593248126513,444.96024225444097,446.41,18265
2023-02-11,448.5836340583458,448.5233305755759,446.89501542922903,448.24,92612
2023-02-12,448.72903759797725,449.2315905375926,448.1111120229321,449.01,58561
2023-02-13,448.6835516177669,451.00068898414565,449.131159020493,449.49,73333
2023-02-14,452.5467167027969,453.28677854963695,450.9184689214829,451.64,52106
2023-02-15,452.87924069377635,452.069320675414,451.2268971941261,452.01,30022
2023-02-16,448.57598699729346,449.40859549348346,446.98036657981163,448.15,86658
2023-02-17,448.8272994267032,449.1034250954854,447.0692398308736,448.37,65163
2023-02-18,449.9982219817497,451.2171385978789,448.5523394389771,449.96,22918
2023-02-19,449.2761822680806,449.1067857290509,447.2181053580419,448.8,9013
2023-02-20,450.82824022858927,452.37190869132496,451.0190279152594,451.18,54308
2023-02-21,452.6844734573982,453.818566448376,451.4365721565994,453.35,92120
2023-02-22,452.66711752319543,455.2041873409201,452.2239303680803,453.35,58789
2023-02-23,455.37772652849594,457.03807576167657,453.6316185210407,455.41,57634
2023-02-24,457.01011688410546,458.06697031521753,455.46287549962665,457.28,97697
2023-02-25,458.1098914986643,458.53562937806873,456.7030012679751,457.89,6554
2023-02-26,458.8567290337026,459.66997708183465,457.41921302930484,458.0,44680
2023-02-27,458.686699654329,458.5901738911751,457.22401003269687,458.0,4286
2023-02-28,459.7850338508691,460.02002772480955,457.8818981045413,458.87,11855
2023-03-01,458.2974826072467,458.8796493120945,457.6513298415356,458.09,37371
2023-03-02,457.5113277380259,457.6951165469059,455.6369646784393,456.61,75521
2023-03-03,456.8660694354448,457.78458040381,455.40747837487595,455.91,59822
2023-03-04,459.96134785754737,461.4082503057995,458.78502036321953,460.6,39123
2023-03-05,460.4706692336447,463.28322150883935,461.3979597331007,461.44,9154
2023-03-06,462.89649299959865,464.3771499467225,462.35435474637495,462.59,8435
2023-03-07,461.57484599007273,463.1570431673298,461.83524807825654,462.46,14674
2023-03-08,463.0052725242622,464.1980961581382,462.359742994673,462.84,24113
2023-03-09,461.7558031550577,463.6777173000587,461.8650180228312,462.11,74126
2023-03-10,463.8435558948951,464.39564022804325,462.86730169331975,463.65,20916
2023-03-11,464.9015022206691,465.6320518157358,462.5269246026904,464.36,33147
2023-03-12,467.22458666333995,469.3794587434936,466.8572513851884,467.65,95938
2023-03-13,469.2036659511394,469.3757130926352,467.7344496888226,468.85,11004
2023-03-14,470.8871361476695,472.39537505698655,469.95397088634274,471.25,56817
2023-03-15,473.1577885047266,474.10245507810697,471.0951623174896,472.64,73733
2023-03-16,474.2645736602601,475.3541616772256,471.3865860238851,473.38,99657
2023-03-17,470.6245298776633,470.54339774764685,469.6637309807721,470.2,86925
2023-03-18,473.50183037265447,474.0389252738859,473.0915188491801,473.83,94582
2023-03-19,472.51158343575963,473.2626014011575,470.993280407977,472.94,90942
2023-03-20,471.9250823222172,472.34623319374776,471.16826740088044,471.59,31264
2023-03-21,472.42827479382316,472.3625596516294,471.5935953871139,472.14,99347
2023-03-22,473.92319059565955,473.6380675968464,473.2909810560799,473.34,99056
2023-03-23,470.93752028151147,472.8760239156405,470.78411697764807,471.72,99426
2023-03-24,472.6786091357414,472.0988071776901,471.4217036896249,471.78,65597
2023-03-25,474.9700967439207,475.06965867150024,473.0436410435877,474.62,76485
2023-03-26,475.9039878022078,476.48157131846045,476.13932844560645,476.37,67844
2023-03-27,477.82860933177,479.828674412474,478.0814556867324,478.31,52185
2023-03-28,478.32122134909673,480.50245848831275,477.9414709649572,478.83,51409
2023-03-29,476.121182624485,477.1484877779764,476.3603990400194,476.5,4582
2023-03-30,480.5607756708447,481.0517875760569,479.74819657107736,480.43,54494
2023-03-31,477.55328705457663,479.2313912213834,476.27058713085097,477.68,34038
2023-04-01,476.68768302642695,477.29010947202374,475.96736616578306,476.18,84569
2023-04-02,473.72230866944545,473.91391650631283,472.04764631068855,473.43,51471
2023-04-03,473.74536799944354,475.07625113874724,474.19378103037155,474.7,89247
2023-04-04,476.0470504331434,477.6785747405133,474.92007763198086,475.97,30331
2023-04-05,479.64374739149116,480.36065828525267,478.3882758104575,479.03,77349
2023-04-06,475.0579021581059,477.60797396475294,474.63948326935434,475.86,82573
2023-04-07,475.1595983017595,476.8023541684316,474.9267422526638,475.62,71173
2023-04-08,477.3283996758883,477.03347782246,476.30264859784666,476.98,21937
2023-04-09,477.5835620730858,476.9105797655293,475.1985417584556,476.82,74060
2023-04-10,479.88865713358894,479.17066639404896,477.9886993818639,478.95,71241
