Date,Open,High,Low,Close,Volume
2023-01-01,315.8729600310776,316.5509567840529,314.6279117488419,315.22,62682
2023-01-02,316.05066579090897,317.42074527183803,314.7193284224469,315.77,15405
2023-01-03,317.68767842518247,319.44140491991425,317.3067996874688,317.91,86117
2023-01-04,317.87337439299574,319.4926004699429,316.7853530773019,318.56,97202
2023-01-05,319.3736120737019,320.02052963794523,318.9351048798535,319.26,34004
2023-01-06,316.90145769218157,318.37322784797504,316.7489696290252,317.22,74516
2023-01-07,321.2910802271748,321.9193332240918,321.30434908215307,321.57,44133
2023-01-08,321.80156664087974,324.0655474476037,322.6170903028011,322.72,48045
2023-01-09,323.075500068914,323.3858515022755,322.58357177699304,323.31,82364
2023-01-10,321.8048542887712,322.69935847862536,319.97098936121483,321.43,57347
2023-01-11,322.10768008481585,323.11628887224674,321.6544057027272,322.19,43474
2023-01-12,321.24360899581484,322.98215409547777,320.1990698563414,321.02,23329
2023-01-13,321.9024081509906,324.4106345103689,321.9722757472076,322.44,37762
2023-01-14,323.5872849164939,324.09238144919135,322.2954416123322,324.05,51347
2023-01-15,326.4175168411801,326.4195656723364,324.1637281216866,325.57,50904
2023-01-16,323.0489122977354,323.7035516371018,323.3674547301861,323.6,68506
2023-01-17,326.05524080680823,328.15403728645475,325.2552116890073,326.17,48604
2023-01-18,327.15776672672433,328.06837767610375,325.0527467032881,326.2,72526
2023-01-19,324.02500209183194,324.2686953696357,323.56408334775386,324.16,23759
2023-01-20,326.1603579537225,327.07314296196995,324.2313033343938,325.46,29535
2023-01-21,324.49107959452186,326.25534299127077,323.5950818546354,324.58,93840
2023-01-22,325.5440157026745,327.96354411742624,325.73303452146854,326.36,71304
2023-01-23,328.43833287721037,328.71699241686275,327.06922879972205,328.2,76918
2023-01-24,327.2540557873196,329.91859934647545,326.40798358071663,327.97,9379
2023-01-25,329.3168844072014,330.7265807225639,328.0394715179943,328.87,72864
2023-01-26,328.3838590213871,329.6323289961407,327.51001297677925,329.11,43783
2023-01-27,330.36141213302164,332.37215673801984,329.90752084219656,330.43,84010
2023-01-28,334.36160521184087,336.2603243001109,334.5997721011388,334.69,24840
2023-01-29,333.2043969362625,334.5913034470286,333.4440310318291,333.81,8912
2023-01-30,330.0975922356799,332.34776414767646,329.999189382806,330.7,69225
2023-01-31,332.2531128848166,333.34953947825755,329.78739989391835,331.45,18805
2023-02-01,332.14486240658357,332.14752568492753,331.763129098837,331.78,96887
2023-02-02,333.90606746426243,335.9353537627218,333.85365295237403,334.04,15154
