Date,Open,High,Low,Close,Volume
2023-01-01,394.2308298732045,396.0341935479783,393.735187191396,395.22,79698
2023-01-02,396.17554620831095,397.5286231064156,394.2023772032029,395.84,9008
2023-01-03,395.21287772376326,395.8149183687198,394.3854028029268,395.22,79145
2023-01-04,396.8948920114224,397.93437045512843,397.7673083550942,397.79,25743
2023-01-05,398.5307887204124,400.1877476837008,397.35877831404133,398.29,60000
2023-01-06,400.5240165818684,401.9519280493404,400.59975025373416,401.29,16845
2023-01-07,403.4841755518523,405.32918555789104,403.1825601752555,403.47,73956
2023-01-08,404.06351706289325,406.59467423510904,403.9594204274157,405.03,24280
2023-01-09,400.8220276002903,402.4041163393245,399.67504845647704,401.5,44994
2023-01-10,403.52723986348974,404.6470711924817,402.02465727423885,403.81,97176
2023-01-11,406.9981068106035,408.91144091311224,407.05760335195436,407.44,10169
2023-01-12,407.0801565433109,408.18030273342333,407.3329403470721,407.55,59832
2023-01-13,407.8611534802083,408.59697663829434,406.5244895326991,408.16,44101
2023-01-14,407.4107612012517,408.18958899904237,406.4978908678411,407.52,22130
2023-01-15,408.84195203961133,409.4521160851782,407.85205754703713,408.21,25245
2023-01-16,407.6101607094933,408.90949902490775,405.5471201806284,407.35,7442
2023-01-17,406.9995415035439,407.48763172049263,404.75715921129535,406.52,48297
2023-01-18,404.5291992826709,405.8394378014776,403.3925087633191,404.84,63736
2023-01-19,403.52228413619514,404.5996322964214,402.21458567068873,403.62,26316
2023-01-20,405.7768442078113,405.7743020827283,403.99543328277554,405.15,21308
2023-01-21,410.17390980458697,411.6369304734471,409.09433596632607,409.78,1117
2023-01-22,411.3352078796815,411.8161448744905,409.05794512411234,410.83,49247
2023-01-23,411.22209816244464,412.76000504975366,411.38370744196106,411.4,48039
2023-01-24,410.37024452701525,412.412707922174,408.7908576582123,410.47,67234
2023-01-25,411.17125192303064,411.8896906481759,410.05668839305855,410.67,78920
2023-01-26,410.9875610701402,412.87511521785575,409.9955173318268,411.74,48168
2023-01-27,412.5025639539057,413.2526018323322,411.8273598017671,412.87,96191
2023-01-28,413.6293949493912,414.93400011784604,412.4723836185434,413.82,36951
2023-01-29,413.6836293770375,414.62999783400977,412.01482893192895,412.8,5138
2023-01-30,411.1334634938485,412.25383487938404,411.38921349820725,411.99,1268
2023-01-31,415.7880609177721,418.36317786359365,415.90826854927184,416.37,53230
2023-02-01,421.59613940498167,422.9626467583654,421.1092548433302,422.11,48635
2023-02-02,420.99049206650324,421.82734113228975,420.3644025008536,421.57,10069
2023-02-03,423.3211182112852,423.71233449866105,422.036269834721,422.38,16951
2023-02-04,423.09593788532095,423.1849460554113,422.23358152511935,422.94,1257
2023-02-05,422.1511728647997,423.0703806082057,421.40202452653716,421.55,14024
2023-02-06,420.77419661713935,422.8317739430332,421.02992699488686,421.13,69103
2023-02-07,421.15094334184863,423.47043005406357,420.8091762039331,421.58,62179
2023-02-08,418.69381692459433,418.9980908542632,418.4972129966197,418.62,41406
2023-02-09,417.52983489060273,419.0175856237162,416.3359153136981,417.69,32429
2023-02-10,416.3116405136389,417.3732019560843,416.1877776422602,417.09,46380
2023-02-11,418.8377830576295,418.10893973121824,416.43566789528217,417.94,99111
2023-02-12,420.82106539995897,421.11797812955086,418.92607140007897,420.02,10831
2023-02-13,419.64949029199323,419.42619226161867,418.7863134542744,419.23,61200
2023-02-14,421.1022039078065,422.4731665853534,421.19932317998894,422.07,76074
2023-02-15,420.1279824166465,422.09669038571076,419.7065957381986,420.59,57847
2023-02-16,424.9297526168364,425.5976625342266,423.4916068071281,425.24,37368
2023-02-17,425.65971346963187,424.85274671343996,424.380447159145,424.83,32832
2023-02-18,421.5649480913859,422.39185628555913,420.52735625107067,421.95,31888
2023-02-19,421.62409588103594,422.29253937109496,420.72450500811647,422.09,54911
2023-02-20,422.0914611296444,422.94487534914794,421.07824926615007,421.42,89172
