Date,Open,High,Low,Close,Volume
2023-01-01,212.6946855295171,214.33714449198982,212.97462782668458,212.99,8175
2023-01-02,213.74879985708282,214.25780539255996,212.28024601361057,213.51,89471
2023-01-03,212.99471956638874,215.57616998598314,213.64108487333465,213.83,1582
2023-01-04,214.92423507093383,216.9401489090423,215.45196328367192,215.52,45392
2023-01-05,215.14536931695488,214.5748722652176,213.18869279200393,214.5,10316
2023-01-06,217.2047954931028,218.80890319585794,216.38508817733248,217.19,54122
2023-01-07,217.46755884270962,219.02659193128437,215.67241435603657,217.06,97951
2023-01-08,216.66725099525328,217.8899129321538,216.10955748640302,216.13,4195
2023-01-09,216.10115172171527,215.86058374958773,214.08097790634886,215.8,40111
2023-01-10,217.50220218818774,218.32594033110098,216.2202730168039,217.67,73876
2023-01-11,218.52905784773,219.88772128180412,217.81322783220054,219.24,66356
2023-01-12,220.7395768775519,219.88797535785628,218.48953750704865,219.79,53954
2023-01-13,217.54750180175031,218.0052952370072,215.71711501713423,216.99,82243
2023-01-14,217.64982010130024,219.24699181522368,217.05072817411846,218.31,12996
2023-01-15,221.7940435801563,222.69954207650812,218.90166944005793,220.82,54929
2023-01-16,218.34651353111087,220.1026758233651,217.2533808425516,218.79,21255
2023-01-17,218.5037674538247,220.1555336521765,217.05932923071546,218.85,51404
2023-01-18,222.5343214483572,223.2380634185344,222.4172547060306,222.43,68598
2023-01-19,223.3471334642251,223.64054557405413,221.4212450452691,222.36,45388
2023-01-20,224.34751382027008,223.98949129507133,221.60252498210232,223.6,60681
2023-01-21,225.35314090042314,225.85860618277357,223.31786877503188,224.48,83233
2023-01-22,221.24272433232397,222.2866729535187,220.60184351895222,221.89,37143
2023-01-23,222.7801015447438,222.10553990196973,219.89075606391808,221.88,44500
2023-01-24,223.3969355502253,224.02870862683977,222.2621508418406,223.68,49209
2023-01-25,226.66187763956958,228.04504592664668,225.74053132466273,226.94,4473
2023-01-26,227.50030337185385,228.38693381281234,225.71440870539502,226.72,55388
2023-01-27,226.33214904286496,227.10440125926618,226.55400460809005,226.6,28247
2023-01-28,222.9782861059935,223.44259214627138,223.3837554084276,223.4,62007
2023-01-29,221.5853764363295,222.22445954419464,220.50739034310365,221.67,31411
2023-01-30,225.26552694977192,227.0881846138809,224.62027556875753,225.36,71707
2023-01-31,227.92415048364578,228.9396537394641,227.1740429977773,227.78,89003
2023-02-01,229.59473963099663,229.17121309997836,228.4452318941701,229.15,30705
2023-02-02,228.36366143580975,230.4348420904606,228.52680215090004,228.95,90228
2023-02-03,231.02426277429635,232.95882237047044,231.1659588578518,231.3,76085
2023-02-04,229.0521938087137,229.88610236853546,227.81752095744434,229.16,85880
2023-02-05,231.04464020067536,230.71666784515574,229.07129988073572,230.59,9598
2023-02-06,231.77921194903564,233.57158899548358,232.36558196316196,232.67,49936
2023-02-07,230.61736457752448,230.857226128192,229.81623335258615,230.74,56194
2023-02-08,229.62961611339745,229.4141562174721,228.49053619581483,228.81,8016
2023-02-09,231.91597759286097,233.6029875445924,231.59296529790473,232.29,3861
2023-02-10,231.5949038827819,233.0781167916933,230.848100241291,231.71,30502
2023-02-11,230.35664513870597,232.17845703895674,230.53250154953392,231.2,71343
2023-02-12,234.1582120364873,235.03540528096147,233.64412902831987,234.01,18935
2023-02-13,234.24875523223855,235.7395848439804,234.17580011540784,235.07,38317
2023-02-14,238.91136691701564,239.63378845202985,236.99347781687072,238.64,54248
2023-02-15,238.98309087606734,238.5445572704788,237.2580430055607,238.23,88303
2023-02-16,237.21129912686814,238.61296313621457,236.66832545133855,237.74,66904
2023-02-17,238.89442754074457,238.61834367096583,236.93726903226215,238.42,42099
2023-02-18,237.72711597963576,238.88440500584858,237.15689358742614,238.52,9883
2023-02-19,236.50763646696203,237.94286432863777,234.33125796332448,236.13,79846
2023-02-20,238.99599236603973,240.56836284097974,236.7999748634463,238.66,55181
2023-02-21,240.39595062306583,241.43653752960594,239.51056122954984,240.07,32445
2023-02-22,238.094908672553,239.0393631724053,238.25731010891025,238.87,1860
2023-02-23,239.77138375403965,241.88358177640558,238.5104841841352,240.41,74420
2023-02-24,239.57246804700307,240.42966195647804,237.34759608937904,239.22,48073
2023-02-25,238.06541721253896,239.75408872009675,237.4886902566776,237.85,42771
2023-02-26,241.28311867805957,242.63470594879252,240.79692095012723,241.25,49873
2023-02-27,244.3118580974233,246.05318173921043,243.78486794666782,244.11,40538
2023-02-28,246.60942708429567,246.00942514980397,244.93724377231104,245.96,65622
2023-03-01,242.88712505471725,244.06088828847433,242.9713402342953,242.99,9273
2023-03-02,241.34834251631483,240.8473011012481,239.51104888964758,240.66,67203
2023-03-03,244.13092421531528,244.9385388691504,244.04387672428723,244.71,68400
2023-03-04,246.03503543024618,246.04742759118017,243.822664351194,245.38,36978
2023-03-05,243.83378873217083,245.50297053062687,243.94292667796003,244.37,12286
2023-03-06,243.84771943113873,246.20511452636072,244.44062902121712,244.54,72099
2023-03-07,248.33983138032872,249.5471124555649,246.26173031192224,248.07,71037
2023-03-08,248.7849485828501,248.48443150297126,246.49925215370982,248.25,24980
2023-03-09,250.45602361074458,251.24911795705034,248.14718802007582,249.64,10911
2023-03-10,245.7701173879921,247.95549410839735,244.0471768983122,245.99,32310
2023-03-11,244.17208944099747,246.10017100204885,243.12448080807494,244.25,25456
2023-03-12,246.16013093115362,246.54833102649397,244.8755849471942,246.27,97024
2023-03-13,246.19416765826097,248.35898171939135,245.5191919053673,246.87,81534
2023-03-14,249.47764905270336,249.73485960519912,247.3072143851998,248.95,94282
2023-03-15,250.56990782905436,252.34676339907062,249.460593624158,250.91,88837
2023-03-16,254.80608821562828,255.66495292503998,254.64390730764728,254.84,20851
2023-03-17,255.9843743877454,256.0444120553302,254.73444548941674,255.28,7032
2023-03-18,253.8964320716753,255.2385101554701,252.55695487667109,254.2,24858
2023-03-19,254.49430911813428,255.7813806204609,254.55938825281137,255.46,33414
2023-03-20,255.13090150976765,256.6739115873292,253.37274811755103,254.75,89557
2023-03-21,256.3450372556791,256.7170714972376,254.29437344449255,256.19,55336
2023-03-22,256.4622681297832,257.76007531767107,255.2621846959095,256.73,11353
2023-03-23,258.05551846856474,259.9754073655661,257.22442508600625,258.76,20050
2023-03-24,257.04332178705545,258.5312566943244,257.30657590003227,257.88,62434
2023-03-25,261.380081653227,261.0206243306119,258.9582170729901,260.73,48820
2023-03-26,262.17687294842005,264.739794929848,261.3312226669702,262.98,9089
2023-03-27,262.7844837389209,262.3889255838691,262.12729216029373,262.33,66102
2023-03-28,264.0657396890996,266.17175482016853,262.466724305045,264.43,1677
2023-03-29,267.18998429800297,268.2458019180849,265.79783846655965,267.14,10992
2023-03-30,266.49594159190286,267.71763773237427,266.34823161139605,267.03,35639
2023-03-31,269.2262829780553,269.9731503360787,268.81549879578114,269.67,31846
2023-04-01,264.3031596503612,265.781167526105,263.6481045619178,264.69,15849
2023-04-02,263.72712751708974,265.2196461532623,263.2389609304328,263.98,55210
2023-04-03,263.70839538785816,266.54393683584567,264.019240600099,264.58,91780
2023-04-04,263.74627064025805,264.3127072030529,262.2465214946835,263.87,2836
2023-04-05,264.258380540529,266.9779724514411,263.58685463326754,265.17,86890
2023-04-06,268.7905808664352,269.78363391296443,267.4094035584744,269.34,7884
2023-04-07,268.1133380526533,270.4738814816892,267.4679767980153,268.53,52994
2023-04-08,267.77584387061717,268.7335367077348,267.93893930004134,268.07,50945
2023-04-09,267.8904613058157,269.1882148636035,267.77356457481727,268.38,80709
2023-04-10,270.40425832301906,271.4688151267843,268.4507353669158,270.07,16016
