Date,Open,High,Low,Close,Volume
2023-01-01,107.11645434117882,109.0032263599951,106.53453058227645,108.03,33697
2023-01-02,107.82787553357382,109.66408920164216,107.06766165702555,108.24,9122
2023-01-03,110.71693644687295,111.79220926757671,109.11915689108127,110.04,49100
2023-01-04,112.99211461525229,112.51658932188133,112.28753496397184,112.41,3821
2023-01-05,110.28537956387615,110.93229140507434,109.1819108140847,110.51,45640
2023-01-06,113.4492845825003,114.46558115135043,112.47724990781498,113.26,33911
2023-01-07,115.66839826417134,115.97842817196275,114.1868277189665,115.51,45750
2023-01-08,112.26312483738415,114.67553295287013,112.10773318244546,112.94,83702
2023-01-09,112.24750140047593,113.56817928380175,110.99940136255834,112.37,15727
2023-01-10,113.14073807598393,114.3622655377648,110.74693589579212,112.58,22640
2023-01-11,116.2785031544519,117.21046053580761,114.5799951742646,116.42,26958
2023-01-12,111.21691038914479,112.81083827048263,110.09904082254927,111.76,35810
2023-01-13,111.86738317396974,112.98531300515117,110.93131867832466,111.23,6795
2023-01-14,111.04655412239244,111.89620094213743,108.80483122049209,110.34,34121
2023-01-15,112.53109559376733,112.99506265936019,111.73287226611114,111.79,41433
2023-01-16,110.77859519850887,113.20271508913139,110.95800416100434,111.65,40293
2023-01-17,111.40362956970691,112.99869577563562,111.3100027931125,112.17,12240
2023-01-18,112.17433440211597,112.73394005949964,109.94347885821188,111.26,22028
2023-01-19,108.57890195025169,109.62271910612724,108.4559319771546,109.53,14878
2023-01-20,107.58328661148524,108.45208520739855,106.43256303602482,107.44,72700
2023-01-21,107.48857343092901,108.13665528302415,106.2932106203493,107.62,49500
2023-01-22,108.40683874165835,109.71956860118526,106.38924258237944,108.37,92304
2023-01-23,108.01357573072657,110.4363480999225,108.00793751266234,108.85,87916
2023-01-24,109.78038911082383,110.49441235612782,108.06372779218378,109.13,15220
2023-01-25,111.43812056962915,111.4220270274824,110.55122598636747,110.56,6123
2023-01-26,112.08984695717334,113.00673184629186,110.96820103242604,111.95,46355
2023-01-27,111.35486733777914,113.40751841785708,111.72468328450252,112.22,94004
