Date,Open,High,Low,Close,Volume
2023-01-01,498.06196304916995,498.7703004300677,496.8682315637622,497.83,93952
2023-01-02,497.1940216745657,497.10603412100085,496.58649909792496,497.06,84170
2023-01-03,498.1342252319727,500.6739748880552,498.80861577762204,498.97,91437
2023-01-04,502.83975832503495,504.49474513744707,501.66870180277175,502.51,43289
2023-01-05,503.7201528090974,503.41905430942455,501.2140001397236,503.13,62122
2023-01-06,502.8782906854658,502.3558163562593,501.81881207496684,502.1,81532
2023-01-07,500.01051878649764,500.7606320682681,498.19421754765864,499.42,95012
2023-01-08,499.5487665226535,500.3908569513446,497.4624471542659,499.03,58542
2023-01-09,504.8055872136395,504.4178484433791,502.33211912887924,504.04,84135
2023-01-10,505.9674014902356,507.06186379790637,505.1504974853731,506.86,55974
2023-01-11,503.6017732128257,505.5019486969154,503.35752385504003,504.49,93339
2023-01-12,503.22396880708806,503.6323251723573,501.9509544188491,503.49,57056
2023-01-13,505.4068695325364,505.02500111845256,504.6511633574944,504.71,89708
2023-01-14,500.5733829053667,500.5782297219525,499.47089999150427,499.85,11861
2023-01-15,497.3974651419559,498.78541473771037,496.9193160700716,498.1,81127
2023-01-16,499.3197711491812,500.5313285624698,497.3003616855382,499.15,57843
2023-01-17,498.3358539579758,498.04732923653864,496.57759807265614,497.98,81485
2023-01-18,499.8750903403005,501.2467353978075,498.86674517747775,499.35,94968
2023-01-19,501.61319539418105,503.0448163513378,500.70231452447314,502.53,63257
2023-01-20,501.805712353468,502.32617361946916,500.63383468863594,501.97,66178
2023-01-21,502.06012450562326,502.17941155462063,500.67850525841055,501.37,83611
2023-01-22,500.9919335905838,501.0468702970076,499.73943628910763,500.83,65163
2023-01-23,503.322269858465,504.35918950135425,502.0411543072203,503.45,35660
2023-01-24,505.20140890460533,506.03075881140967,504.9367390106057,505.4,52500
2023-01-25,507.25938162892413,506.85292668448426,506.2418297227356,506.82,16246
2023-01-26,504.49099607965996,506.67558417622956,503.9289361736254,504.84,90955
2023-01-27,505.4883258261542,506.7078019845932,504.202222695956,505.76,14839
2023-01-28,507.80703517264527,508.69528094872527,506.3107690014991,507.44,82090
2023-01-29,506.6706434872958,507.21854544197043,505.9264473310378,506.51,91664
2023-01-30,506.1974106554072,506.497305860693,504.853915052254,506.27,20635
2023-01-31,504.4687802984769,503.6392231597111,502.36496810910967,503.51,30444
2023-02-01,503.0415845943184,503.0751056343728,501.96089598604493,502.86,38534
2023-02-02,504.3314357563407,505.7035380380026,502.1604281829144,503.71,84197
2023-02-03,506.947473128769,507.62079831874206,504.73053259691596,506.55,96680
