Date,Open,High,Low,Close,Volume
2023-01-01,247.00416712790945,248.42553066175833,246.3341497980644,246.69,6618
2023-01-02,247.8682294788138,250.20610973855383,248.2536159137882,248.84,46752
2023-01-03,247.13260580540614,249.64522373242482,247.84655828270212,247.9,8410
2023-01-04,250.21373649217767,252.14213702729992,249.93992059996893,250.66,24910
2023-01-05,248.77021763764708,250.2513529334444,248.77184819108183,248.95,60258
2023-01-06,254.86031945655475,256.0127715351102,254.65534793802277,254.74,9952
2023-01-07,256.080307173827,257.532295336559,255.0635321740021,256.05,5159
2023-01-08,257.57469941511374,258.24214604817996,255.32942724828587,256.79,5360
2023-01-09,255.62136569449356,255.99277170347384,254.28908367033952,255.74,68905
2023-01-10,258.00750297590906,258.548447784043,255.9818665100693,257.09,39860
2023-01-11,253.09572227900543,253.32177601677313,252.34416135382492,253.3,66345
2023-01-12,251.2863759272001,251.94989994130887,250.66998966726382,251.15,92156
2023-01-13,252.4755036448888,253.3801618172387,250.97879359853684,252.57,64512
2023-01-14,253.68568760506574,255.5452037221484,253.0656790418603,253.91,37178
2023-01-15,255.45627070929015,255.57584723582116,253.32583995445046,254.62,98995
2023-01-16,252.51951732835465,254.34782587428288,252.2121990761866,253.47,68056
2023-01-17,257.83383006715366,258.8053952800855,256.6329951179396,256.93,27830
2023-01-18,257.1771934158648,258.32754305180475,256.9742946713686,258.16,71153
2023-01-19,257.2878617683249,257.8501904130682,255.1175014863078,256.97,79600
2023-01-20,260.1351247014962,261.3595145467664,259.3598163991791,260.62,42498
2023-01-21,260.31007559111606,262.4208531193478,259.880614586755,260.45,17588
2023-01-22,258.71756439657554,259.8111752226542,257.79446582912857,259.7,62846
2023-01-23,259.4648662824361,261.1698482882261,259.5464142324107,260.36,29719
2023-01-24,262.4472587098212,262.09032282750684,260.9116766905497,261.62,21551
2023-01-25,263.12621369569194,263.07719162546744,260.66220586451726,262.53,78768
2023-01-26,263.0573384964094,264.19218746349827,261.75924571664046,262.26,62698
2023-01-27,263.51166157003496,263.99815310589264,262.46187923705145,262.64,7409
2023-01-28,261.1811351925523,261.6960514471954,260.2563776159408,260.71,16520
